9.588964170659059164e+03,3.189872172932197145e+02
9.464458668635419599e+03,2.916836732831869767e+02
9.005851650583123046e+03,3.155925260732739162e+02
9.823786148106677501e+03,3.138678131703317717e+02
9.411375073115505074e+03,2.909964712997669949e+02
1.336155612514533095e+04,2.897090362105629993e+02
1.251421884139438225e+04,2.832473534748252177e+02
7.709137197742259559e+03,3.038583438364661333e+02
9.490431105350036887e+03,3.026049691070540462e+02
9.087090774266944209e+03,2.936033790576382216e+02
9.623057919458453398e+03,3.247381577038045180e+02
1.290497412146668103e+04,2.735893560345164701e+02
1.192038875408259992e+04,3.064052997448808355e+02
1.261303888168754565e+04,2.919537268302905204e+02
1.281684707168577916e+04,2.722102465260624058e+02
8.533123959741868021e+03,2.915256980011316159e+02
1.302973268513334551e+04,3.004008598777488146e+02
8.698477319864819947e+03,3.415542446450040757e+02
1.361898166067525926e+04,2.668907596317108073e+02
1.210886346783368026e+04,2.852025342932286662e+02
7.635238395409463919e+03,3.355198717101353623e+02
9.549512052910724378e+03,2.956787975999347964e+02
1.174812086078678658e+04,2.690450098257007312e+02
1.236916395710700635e+04,2.976961156825946659e+02
9.653477657348623325e+03,2.762803287014165221e+02
7.746649976337286716e+03,3.084476044084395880e+02
1.124364769440556483e+04,3.094439387959858436e+02
1.202828363482307395e+04,2.811293731837224072e+02
7.613523501077374931e+03,2.931340463563506091e+02
7.010278771821784176e+03,3.315233344863841012e+02
9.951697814423299860e+03,2.698482967947122688e+02
1.201863894948806046e+04,2.818520298738924339e+02
1.210887198989791432e+04,2.794337270039746386e+02
1.117206763563412824e+04,2.940498085794663439e+02
1.174756396347860937e+04,2.904997591720829178e+02
1.200301743403121327e+04,2.997375939088202585e+02
1.200395759398759947e+04,3.052589651487675155e+02
1.038642149717782377e+04,2.928937578773495716e+02
1.131078202191024684e+04,2.797261739712915301e+02
8.559428470468325031e+03,3.398054729950818000e+02
1.023328413961072511e+04,3.409342793696427520e+02
9.295331165685603992e+03,3.102614875767928879e+02
1.105995383845523247e+04,2.969944905253578327e+02
9.922428642050916096e+03,2.405336905189822971e+02
7.527049359850626388e+03,3.060209892757612806e+02
9.342586296477393262e+03,2.953943064314578351e+02
1.081198240268228074e+04,3.244798091107051050e+02
9.176943735377120902e+03,3.026485560229754697e+02
1.141640494967733503e+04,2.836442735008486693e+02
7.600187621556242448e+03,2.659069758847807634e+02
1.250780959049231933e+04,2.727838760018511834e+02
7.954406128735345192e+03,2.996730919448502846e+02
8.164632097832546606e+03,2.710512777536083036e+02
9.406247672393856192e+03,2.770451680024682446e+02
1.273620521332382305e+04,3.042404129699148143e+02
8.536939340167209593e+03,3.147399033803642396e+02
1.222239960855530444e+04,2.675341942837524698e+02
8.213351920696295565e+03,2.876674125663361110e+02
9.190275697538896566e+03,3.150612437538395625e+02
1.062768604920394682e+04,2.974759763257284817e+02
1.050125874156973259e+04,3.234105396589628754e+02
1.235750775316736508e+04,3.014477546908998988e+02
1.111820161051698233e+04,2.898665200506183623e+02
1.138706126452183707e+04,2.834281862547673541e+02
9.022626907858459163e+03,2.881724975782965430e+02
1.269012147022470708e+04,2.822835516294682066e+02
1.026690437634671980e+04,2.848505347672629568e+02
1.036447060061917728e+04,3.191489339515099459e+02
8.633578411597900413e+03,2.740721638569970082e+02
8.394918155524452231e+03,3.259252517279811627e+02
9.723979297173344094e+03,2.781191413793553124e+02
1.043331247042160976e+04,2.963357033063296626e+02
1.025023452694530351e+04,2.644302319135855441e+02
1.293708220110895309e+04,2.685639965232756481e+02
8.326051409398962278e+03,2.780565603072035401e+02
1.273100034383480852e+04,3.042350716475788772e+02
9.204001155418705821e+03,2.849517164454992439e+02
1.015881169981328276e+04,2.945157419568209889e+02
1.298132078695123164e+04,2.862666699941283923e+02
1.145025380646451049e+04,2.875218567103890450e+02
1.154405307253199862e+04,2.876410224893729151e+02
1.243516348812289289e+04,2.914270916534817957e+02
1.142117417520901108e+04,3.010549275352731797e+02
7.691576480495342366e+03,3.388652452686799279e+02
8.916471085287497772e+03,2.745795391830667995e+02
8.465462610549257079e+03,2.871848015397885661e+02
1.201354854862861248e+04,2.658584165574056897e+02
1.225500144427338091e+04,2.787137873341244472e+02
9.552097176179766393e+03,2.897114021726242754e+02
8.247963070764184522e+03,3.093259873671437958e+02
9.584800275067846087e+03,3.189800955301051886e+02
9.600362664261472673e+03,3.104599560904150053e+02
8.509649011617470023e+03,2.912375816730231577e+02
9.147614952451154750e+03,2.952257426137064158e+02
8.798051170782888221e+03,3.006663455627772805e+02
1.056780938894107385e+04,2.888068911959883280e+02
1.017657109328970364e+04,2.930308213869525957e+02
1.347071386661212819e+04,2.847731160402144610e+02
1.055678300477466291e+04,2.720917103481209551e+02
1.029404799426182944e+04,3.166399037826014933e+02
9.177919686844243188e+03,2.700455923783366075e+02
1.354160517451340638e+04,3.207007095272321067e+02
1.189558885660937267e+04,2.709346543873000996e+02
1.144928558808540765e+04,3.198541047463113500e+02
8.848403335341459751e+03,3.063473595188213494e+02
8.294561288413586226e+03,2.998220267341578165e+02
1.167376194079769812e+04,3.034189655864001907e+02
9.274144322662001287e+03,2.772747798634527499e+02
9.999575794181582751e+03,2.855569845988849238e+02
8.798496688629429627e+03,2.720600131009343272e+02
9.014911159590448733e+03,2.891360398318565785e+02
9.010838838902889620e+03,2.678112220765409006e+02
8.143965335545365633e+03,3.004442785607878363e+02
1.192397653427537625e+04,2.873782766832275115e+02
1.133182826318657317e+04,2.803886011548414103e+02
9.087097591918331091e+03,2.859116360052995560e+02
8.939181227420302093e+03,2.965043689109700153e+02
9.821537151519833060e+03,2.596962256575494621e+02
8.049585922145824952e+03,3.459730788142734923e+02
1.200731456322890335e+04,3.016943945549554655e+02
1.324946974272697844e+04,2.791677384491637213e+02
1.113777265348952096e+04,3.155543598218105785e+02
1.076756548608507364e+04,2.964451465379391379e+02
1.101668990087036946e+04,2.807505594247520548e+02
1.234268040332750206e+04,2.729560848975895624e+02
1.029518532854020668e+04,2.691876795089477241e+02
1.258057333579427359e+04,2.837627549623902610e+02
9.749665760887161014e+03,2.714186620310341596e+02
1.275044476153417781e+04,2.717411880403847704e+02
9.292874580933843390e+03,2.663020007662963735e+02
1.205567601485477644e+04,3.013953967977531079e+02
1.329974807475530906e+04,3.211218975191984555e+02
1.387657342696216620e+04,3.075579047442221281e+02
8.116381525870165206e+03,2.728299412648040061e+02
1.281645401101928655e+04,3.042841343912283492e+02
1.030938317361639565e+04,2.916182619620992114e+02
8.734578291957752299e+03,3.044478161889089733e+02
1.145556083832753575e+04,2.687743561872121063e+02
7.647506538893116158e+03,3.021576826161322629e+02
